513347,390735,390737,"1",1,"FT","",77,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513348,390738,390737,"1",1,"TF","",939,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513349,390739,390736,"1",1,"FT","",265,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513350,390740,390739,"1",1,"FT","",437,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513371,390762,390723,"1",1,"FT","",1122,"F","NNNNNYY",130,0,128,0,1,0,"","","M7","E71","",0,0,"",0,0,"Törökbálint","Törökbálint","","",323,323,"0","0"
513372,390761,390721,"1",1,"TF","",859,"F","NNNNNYY",130,0,128,0,1,0,"","","M7","E71","",0,0,"",0,0,"Törökbálint","Törökbálint","","",323,323,"0","0"
513373,390721,390722,"1",1,"TF","",456,"F","NNNNNYY",130,0,128,0,0,0,"","","M7","E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513515,390850,390849,"4",3,"","",190,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513516,390851,390850,"4",3,"","",269,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513517,390852,390851,"4",3,"","",26,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513518,390853,390852,"4",3,"","",53,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513519,390854,390853,"4",3,"","",108,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
